original_timestamp,timestamp,killer_id,victim_id,weapon_id,killer,victim,weapon
1725502117.776068,2024-09-05 12:08:37.776068,3,1,11,Player_138.25.249.81,Player_138.25.249.38,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\n]\x08 \x08Challenge: 3 206 1: Client 3 got award 206\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502120.730558,2024-09-05 12:08:40.730558,0,2,11,Player_138.25.249.93,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 4: Player_138.25.249.93 now has 4 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502122.208502,2024-09-05 12:08:42.208502,1,3,4,Player_138.25.249.38,Player_138.25.249.81,MOD_GRENADE\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 204 1: Client 1 got award 204\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502144.788231,2024-09-05 12:09:04.788231,1,2,11,Player_138.25.249.38,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]\x08 \x08Challenge: 1 206 1: Client 1 got award 206\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502148.308421,2024-09-05 12:09:08.308421,0,1,7,Player_138.25.249.93,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 5: Player_138.25.249.93 now has 5 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502148.558439,2024-09-05 12:09:08.558439,3,2,6,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502153.308295,2024-09-05 12:09:13.308295,3,1,6,Player_138.25.249.81,Player_138.25.249.38,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 5: Player_138.25.249.81 now has 5 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502158.600878,2024-09-05 12:09:18.600878,0,2,11,Player_138.25.249.93,Player_138.25.249.94,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502170.457568,2024-09-05 12:09:30.457568,2,3,11,Player_138.25.249.94,Player_138.25.249.81,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 5: Player_138.25.249.94 now has 5 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502186.716855,2024-09-05 12:09:46.716855,2,3,11,Player_138.25.249.94,Player_138.25.249.81,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 2 6: Player_138.25.249.94 now has 6 points\n]\x08 \x08Challenge: 2 206 1: Client 2 got award 206\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502196.308315,2024-09-05 12:09:56.308315,1,3,6,Player_138.25.249.38,Player_138.25.249.81,MOD_ROCKET\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502204.858537,2024-09-05 12:10:04.858537,1,1,9,Player_138.25.249.38,Player_138.25.249.38,MOD_PLASMA_SPLASH\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]'
1725502215.108366,2024-09-05 12:10:15.108366,0,3,7,Player_138.25.249.93,Player_138.25.249.81,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502216.358553,2024-09-05 12:10:16.358553,1,2,5,Player_138.25.249.38,Player_138.25.249.94,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 204 1: Client 1 got award 204\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502230.108375,2024-09-05 12:10:30.108375,3,1,8,Player_138.25.249.81,Player_138.25.249.38,MOD_PLASMA\n]\x08 \x08PlayerScore: 3 6: Player_138.25.249.81 now has 6 points\n]\x08 \x08Challenge: 3 207 1: Client 3 got award 207\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502230.208314,2024-09-05 12:10:30.208314,2,0,5,Player_138.25.249.94,Player_138.25.249.93,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 2 7: Player_138.25.249.94 now has 7 points\n]\x08 \x08Challenge: 2 204 1: Client 2 got award 204\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502233.558460,2024-09-05 12:10:33.558460,3,2,8,Player_138.25.249.81,Player_138.25.249.94,MOD_PLASMA\n]\x08 \x08PlayerScore: 3 7: Player_138.25.249.81 now has 7 points\n]\x08 \x08Challenge: 3 207 1: Client 3 got award 207\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502238.370700,2024-09-05 12:10:38.370700,1,0,1,Player_138.25.249.38,Player_138.25.249.93,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 1 4: Player_138.25.249.38 now has 4 points\n]\x08 \x08Challenge: 1 203 1: Client 1 got award 203\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502239.058440,2024-09-05 12:10:39.058440,3,1,8,Player_138.25.249.81,Player_138.25.249.38,MOD_PLASMA\n]\x08 \x08PlayerScore: 3 8: Player_138.25.249.81 now has 8 points\n]\x08 \x08Challenge: 3 207 1: Client 3 got award 207\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502243.908313,2024-09-05 12:10:43.908313,2,3,4,Player_138.25.249.94,Player_138.25.249.81,MOD_GRENADE\n]\x08 \x08PlayerScore: 2 8: Player_138.25.249.94 now has 8 points\n]\x08 \x08Challenge: 2 204 1: Client 2 got award 204\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502249.189349,2024-09-05 12:10:49.189349,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 8: Player_138.25.249.93 now has 8 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502249.758571,2024-09-05 12:10:49.758571,3,0,6,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 9: Player_138.25.249.81 now has 9 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502263.308407,2024-09-05 12:11:03.308407,3,2,7,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 10: Player_138.25.249.81 now has 10 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502267.305131,2024-09-05 12:11:07.305131,0,1,11,Player_138.25.249.93,Player_138.25.249.38,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 9: Player_138.25.249.93 now has 9 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502272.641367,2024-09-05 12:11:12.641367,0,3,10,Player_138.25.249.93,Player_138.25.249.81,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 10: Player_138.25.249.93 now has 10 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502281.355938,2024-09-05 12:11:21.355938,0,1,10,Player_138.25.249.93,Player_138.25.249.38,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 11: Player_138.25.249.93 now has 11 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]\x08 \x08Award: 0 2: Player_138.25.249.93 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 0 301 1: Client 0 got award 301\n]'
1725502287.147988,2024-09-05 12:11:27.147988,0,3,10,Player_138.25.249.93,Player_138.25.249.81,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 12: Player_138.25.249.93 now has 12 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502291.808307,2024-09-05 12:11:31.808307,2,1,6,Player_138.25.249.94,Player_138.25.249.38,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 9: Player_138.25.249.94 now has 9 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502293.913422,2024-09-05 12:11:33.913422,0,3,11,Player_138.25.249.93,Player_138.25.249.81,MOD_LIGHTNING\n]\x08 \x08PlayerScore: 0 13: Player_138.25.249.93 now has 13 points\n]\x08 \x08Challenge: 0 206 1: Client 0 got award 206\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Item: 0 weapon_grenadelauncher\n]'
1725502305.058454,2024-09-05 12:11:45.058454,3,2,7,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 11: Player_138.25.249.81 now has 11 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502312.367345,2024-09-05 12:11:52.367345,0,1,3,Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 14: Player_138.25.249.93 now has 14 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502319.858574,2024-09-05 12:11:59.858574,1,0,5,Player_138.25.249.38,Player_138.25.249.93,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 1 5: Player_138.25.249.38 now has 5 points\n]\x08 \x08Challenge: 1 204 1: Client 1 got award 204\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502322.458539,2024-09-05 12:12:02.458539,1,1,5,Player_138.25.249.38,Player_138.25.249.38,MOD_GRENADE_SPLASH\n]\x08 \x08PlayerScore: 1 4: Player_138.25.249.38 now has 4 points\n]'
1725502327.193621,2024-09-05 12:12:07.193621,0,2,3,Player_138.25.249.93,Player_138.25.249.94,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 15: Player_138.25.249.93 now has 15 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502355.008445,2024-09-05 12:12:35.008445,2,1,7,Player_138.25.249.94,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502359.508405,2024-09-05 12:12:39.508405,2,2,7,Player_138.25.249.94,Player_138.25.249.94,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 2 0: Player_138.25.249.94 now has 0 points\n]'
1725502359.589734,2024-09-05 12:12:39.589734,0,1,3,Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502365.856691,2024-09-05 12:12:45.856691,1022,1,22,<world>,Player_138.25.249.38,MOD_TRIGGER_HURT\n]'
1725502371.974511,2024-09-05 12:12:51.974511,0,2,1,Player_138.25.249.93,Player_138.25.249.94,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502372.808406,2024-09-05 12:12:52.808406,3,0,7,Player_138.25.249.81,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 3 1: Player_138.25.249.81 now has 1 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502380.586704,2024-09-05 12:13:00.586704,0,3,3,Player_138.25.249.93,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 3: Player_138.25.249.93 now has 3 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502387.423611,2024-09-05 12:13:07.423611,0,1,22,Player_138.25.249.93,Player_138.25.249.38,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 0 4: Player_138.25.249.93 now has 4 points\n]\x08 \x08Challenge: 0 214 1: Client 0 got award 214\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502392.740223,2024-09-05 12:13:12.740223,3,0,1,Player_138.25.249.81,Player_138.25.249.93,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 3 2: Player_138.25.249.81 now has 2 points\n]\x08 \x08Challenge: 3 203 1: Client 3 got award 203\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502401.007879,2024-09-05 12:13:21.007879,1,3,3,Player_138.25.249.38,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502419.571734,2024-09-05 12:13:39.571734,1022,1,22,<world>,Player_138.25.249.38,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 1 0: Player_138.25.249.38 now has 0 points\n]'
1725502446.336747,2024-09-05 12:14:06.336747,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]'
1725502453.908518,2024-09-05 12:14:13.908518,0,2,6,Player_138.25.249.93,Player_138.25.249.94,MOD_ROCKET\n]\x08 \x08PlayerScore: 0 5: Player_138.25.249.93 now has 5 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502461.228871,2024-09-05 12:14:21.228871,0,2,22,Player_138.25.249.93,Player_138.25.249.94,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\n]\x08 \x08Challenge: 0 214 1: Client 0 got award 214\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502472.786108,2024-09-05 12:14:32.786108,0,2,1,Player_138.25.249.93,Player_138.25.249.94,MOD_SHOTGUN\n]\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\n]\x08 \x08Challenge: 0 203 1: Client 0 got award 203\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502479.813001,2024-09-05 12:14:39.813001,1022,0,19,<world>,Player_138.25.249.93,MOD_FALLING\n]\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\n]'
1725502482.175658,2024-09-05 12:14:42.175658,3,1,3,Player_138.25.249.81,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 3 3: Player_138.25.249.81 now has 3 points\n]\x08 \x08Challenge: 3 202 1: Client 3 got award 202\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502497.031299,2024-09-05 12:14:57.031299,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]'
1725502504.558573,2024-09-05 12:15:04.558573,0,1,7,Player_138.25.249.93,Player_138.25.249.38,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\n]\x08 \x08Challenge: 0 205 1: Client 0 got award 205\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502511.462087,2024-09-05 12:15:11.462087,1022,0,22,<world>,Player_138.25.249.93,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 0 6: Player_138.25.249.93 now has 6 points\n]'
1725502519.287411,2024-09-05 12:15:19.287411,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]'
1725502521.097962,2024-09-05 12:15:21.097962,3,0,10,Player_138.25.249.81,Player_138.25.249.93,MOD_RAILGUN\n]\x08 \x08PlayerScore: 3 4: Player_138.25.249.81 now has 4 points\n]\x08 \x08Challenge: 3 208 1: Client 3 got award 208\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Award: 3 2: Player_138.25.249.81 gained the IMPRESSIVE award!\n]\x08 \x08Challenge: 3 301 1: Client 3 got award 301\n]'
1725502527.608562,2024-09-05 12:15:27.608562,1,0,8,Player_138.25.249.38,Player_138.25.249.93,MOD_PLASMA\n]\x08 \x08PlayerScore: 1 1: Player_138.25.249.38 now has 1 points\n]\x08 \x08Challenge: 1 207 1: Client 1 got award 207\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502537.002755,2024-09-05 12:15:37.002755,1022,2,22,<world>,Player_138.25.249.94,MOD_TRIGGER_HURT\n]'
1725502548.508590,2024-09-05 12:15:48.508590,1,2,8,Player_138.25.249.38,Player_138.25.249.94,MOD_PLASMA\n]\x08 \x08PlayerScore: 1 2: Player_138.25.249.38 now has 2 points\n]\x08 \x08Challenge: 1 207 1: Client 1 got award 207\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
1725502559.506404,2024-09-05 12:15:59.506404,0,1,10,Player_138.25.249.93,Player_138.25.249.38,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 7: Player_138.25.249.93 now has 7 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502564.471917,2024-09-05 12:16:04.471917,2,3,3,Player_138.25.249.94,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 202 1: Client 2 got award 202\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]\x08 \x08Challenge: 2 401 1: Client 2 got award 401\n]'
1725502571.208316,2024-09-05 12:16:11.208316,3,2,6,Player_138.25.249.81,Player_138.25.249.94,MOD_ROCKET\n]\x08 \x08PlayerScore: 3 5: Player_138.25.249.81 now has 5 points\n]\x08 \x08Challenge: 3 205 1: Client 3 got award 205\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Challenge: 3 406 1: Client 3 got award 406\n]'
1725502572.320125,2024-09-05 12:16:12.320125,0,3,10,Player_138.25.249.93,Player_138.25.249.81,MOD_RAILGUN\n]\x08 \x08PlayerScore: 0 8: Player_138.25.249.93 now has 8 points\n]\x08 \x08Challenge: 0 208 1: Client 0 got award 208\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502590.408400,2024-09-05 12:16:30.408400,1,0,7,Player_138.25.249.38,Player_138.25.249.93,MOD_ROCKET_SPLASH\n]\x08 \x08PlayerScore: 1 3: Player_138.25.249.38 now has 3 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]\x08 \x08Challenge: 1 401 1: Client 1 got award 401\n]'
1725502590.908412,2024-09-05 12:16:30.908412,1,2,6,Player_138.25.249.38,Player_138.25.249.94,MOD_ROCKET\n]\x08 \x08PlayerScore: 1 4: Player_138.25.249.38 now has 4 points\n]\x08 \x08Challenge: 1 205 1: Client 1 got award 205\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]\x08 \x08Challenge: 1 401 1: Client 1 got award 401\n]\x08 \x08Award: 1 1: Player_138.25.249.38 gained the EXCELLENT award!\n]\x08 \x08Challenge: 1 302 1: Client 1 got award 302\n]'
1725502601.084337,2024-09-05 12:16:41.084337,0,3,3,Player_138.25.249.93,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 9: Player_138.25.249.93 now has 9 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502608.367571,2024-09-05 12:16:48.367571,0,1,3,Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 10: Player_138.25.249.93 now has 10 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502613.578743,2024-09-05 12:16:53.578743,1,0,3,Player_138.25.249.38,Player_138.25.249.93,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 1 5: Player_138.25.249.38 now has 5 points\n]\x08 \x08Challenge: 1 202 1: Client 1 got award 202\n]\x08 \x08Challenge: 1 1 1: Client 1 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502620.910350,2024-09-05 12:17:00.910350,0,3,3,Player_138.25.249.93,Player_138.25.249.81,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 11: Player_138.25.249.93 now has 11 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 3 2 1: Client 3 got award 2\n]'
1725502621.945066,2024-09-05 12:17:01.945066,1022,1,22,<world>,Player_138.25.249.38,MOD_TRIGGER_HURT\n]\x08 \x08PlayerScore: 1 4: Player_138.25.249.38 now has 4 points\n]'
1725502629.308313,2024-09-05 12:17:09.308313,3,1,4,Player_138.25.249.81,Player_138.25.249.38,MOD_GRENADE\n]\x08 \x08PlayerScore: 3 6: Player_138.25.249.81 now has 6 points\n]\x08 \x08Challenge: 3 204 1: Client 3 got award 204\n]\x08 \x08Challenge: 3 1 1: Client 3 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502662.508385,2024-09-05 12:17:42.508385,2,0,6,Player_138.25.249.94,Player_138.25.249.93,MOD_ROCKET\n]\x08 \x08PlayerScore: 2 1: Player_138.25.249.94 now has 1 points\n]\x08 \x08Challenge: 2 205 1: Client 2 got award 205\n]\x08 \x08Challenge: 2 1 1: Client 2 got award 1\n]\x08 \x08Challenge: 0 2 1: Client 0 got award 2\n]'
1725502675.156682,2024-09-05 12:17:55.156682,0,1,3,Player_138.25.249.93,Player_138.25.249.38,MOD_MACHINEGUN\n]\x08 \x08PlayerScore: 0 1: Player_138.25.249.93 now has 1 points\n]\x08 \x08Challenge: 0 202 1: Client 0 got award 202\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 1 2 1: Client 1 got award 2\n]'
1725502690.608312,2024-09-05 12:18:10.608312,0,2,4,Player_138.25.249.93,Player_138.25.249.94,MOD_GRENADE\n]\x08 \x08PlayerScore: 0 2: Player_138.25.249.93 now has 2 points\n]\x08 \x08Challenge: 0 204 1: Client 0 got award 204\n]\x08 \x08Challenge: 0 1 1: Client 0 got award 1\n]\x08 \x08Challenge: 2 2 1: Client 2 got award 2\n]'
